data,bairro,tipo_crime,quantidade,zona,fonte,latitude,longitude,observacoes
2025-04-10,Mont Serrat,Furto de celular,1.0,Norte,Dataset Original,,,
2025-04-11,Bom Fim,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-04-11,Lomba do Pinheiro,Estelionato,1.0,Leste,Dataset Original,,,
2025-04-11,Partenon,Sequestro,1.0,Leste,Dataset Original,,,
2025-04-11,Petrópolis,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-04-11,Rio Branco,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-04-12,Sarandi,Sequestro,1.0,Norte,Dataset Original,,,
2025-04-12,Restinga,Extorsão,1.0,Sul,Dataset Original,,,
2025-04-12,Praia de Belas,Furto simples,1.0,Centro,Dataset Original,,,
2025-04-12,Mont Serrat,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-04-12,Praia de Belas,Furto de celular,1.0,Centro,Dataset Original,,,
2025-04-13,Mont Serrat,Estelionato,1.0,Norte,Dataset Original,,,
2025-04-13,Partenon,Furto simples,1.0,Leste,Dataset Original,,,
2025-04-13,Sarandi,Extorsão,1.0,Norte,Dataset Original,,,
2025-04-14,Partenon,Ameaça,1.0,Leste,Dataset Original,,,
2025-04-15,Restinga,Ameaça,1.0,Sul,Dataset Original,,,
2025-04-15,Moinhos de Vento,Furto simples,1.0,Norte,Dataset Original,,,
2025-04-15,Menino Deus,Sequestro,1.0,Centro,Dataset Original,,,
2025-04-15,Petrópolis,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-04-16,Lomba do Pinheiro,Furto de veículo,1.0,Leste,Dataset Original,,,
2025-04-17,Cidade Baixa,Homicídio,1.0,Centro,Dataset Original,,,
2025-04-17,Floresta,Extorsão,1.0,Centro,Dataset Original,,,
2025-04-17,Petrópolis,Homicídio,1.0,Norte,Dataset Original,,,
2025-04-18,Bom Fim,Furto de celular,1.0,Norte,Dataset Original,,,
2025-04-18,Floresta,Furto simples,1.0,Centro,Dataset Original,,,
2025-04-18,Restinga,Ameaça,1.0,Sul,Dataset Original,,,
2025-04-18,Sarandi,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-04-19,Centro Histórico,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-04-19,Santana,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-04-19,Sarandi,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-04-20,Petrópolis,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-04-20,Santana,Ameaça,1.0,Norte,Dataset Original,,,
2025-04-21,Floresta,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-04-22,Mont Serrat,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-04-22,Praia de Belas,Furto de celular,1.0,Centro,Dataset Original,,,
2025-04-22,Santana,Furto de celular,1.0,Norte,Dataset Original,,,
2025-04-22,Centro Histórico,Roubo a estabelecimento,1.0,Centro,Dataset Original,,,
2025-04-23,Centro Histórico,Furto simples,1.0,Centro,Dataset Original,,,
2025-04-23,Floresta,Furto de celular,1.0,Centro,Dataset Original,,,
2025-04-23,Partenon,Furto qualificado,1.0,Leste,Dataset Original,,,
2025-04-24,Centro Histórico,Roubo de veículo,1.0,Centro,Dataset Original,,,
2025-04-24,Farroupilha,Furto simples,1.0,Norte,Dataset Original,,,
2025-04-24,Menino Deus,Homicídio,1.0,Centro,Dataset Original,,,
2025-04-24,Moinhos de Vento,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-04-24,Rio Branco,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-04-25,Santana,Furto simples,1.0,Norte,Dataset Original,,,
2025-04-25,Sarandi,Roubo a estabelecimento,1.0,Norte,Dataset Original,,,
2025-04-25,Menino Deus,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-04-25,Partenon,Lesão corporal,1.0,Leste,Dataset Original,,,
2025-04-26,Bom Fim,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-04-26,Moinhos de Vento,Homicídio,1.0,Norte,Dataset Original,,,
2025-04-26,Mont Serrat,Furto de celular,1.0,Norte,Dataset Original,,,
2025-04-26,Rio Branco,Sequestro,1.0,Norte,Dataset Original,,,
2025-04-26,Santana,Latrocínio,1.0,Norte,Dataset Original,,,
2025-04-27,Centro Histórico,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-04-27,Moinhos de Vento,Extorsão,1.0,Norte,Dataset Original,,,
2025-04-28,Farroupilha,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-04-28,Santana,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-04-28,Sarandi,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-04-29,Rio Branco,Sequestro,1.0,Norte,Dataset Original,,,
2025-04-29,Floresta,Latrocínio,1.0,Centro,Dataset Original,,,
2025-04-29,Menino Deus,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-04-29,Partenon,Furto de veículo,1.0,Leste,Dataset Original,,,
2025-04-29,Petrópolis,Estelionato,1.0,Norte,Dataset Original,,,
2025-04-30,Partenon,Roubo de veículo,1.0,Leste,Dataset Original,,,
2025-04-30,Petrópolis,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-04-30,Petrópolis,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-04-30,Bom Fim,Homicídio,1.0,Norte,Dataset Original,,,
2025-05-01,Petrópolis,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-05-01,Restinga,Roubo a estabelecimento,1.0,Sul,Dataset Original,,,
2025-05-02,Bom Fim,Ameaça,1.0,Norte,Dataset Original,,,
2025-05-02,Petrópolis,Latrocínio,1.0,Norte,Dataset Original,,,
2025-05-03,Lomba do Pinheiro,Ameaça,1.0,Leste,Dataset Original,,,
2025-05-03,Moinhos de Vento,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-05-03,Partenon,Furto de veículo,1.0,Leste,Dataset Original,,,
2025-05-04,Centro Histórico,Homicídio,1.0,Centro,Dataset Original,,,
2025-05-04,Rio Branco,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-05-05,Moinhos de Vento,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-05-06,Restinga,Extorsão,1.0,Sul,Dataset Original,,,
2025-05-06,Farroupilha,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-06,Partenon,Furto qualificado,1.0,Leste,Dataset Original,,,
2025-05-06,Restinga,Tráfico de drogas,1.0,Sul,Dataset Original,,,
2025-05-07,Partenon,Roubo de veículo,1.0,Leste,Dataset Original,,,
2025-05-07,Restinga,Tráfico de drogas,1.0,Sul,Dataset Original,,,
2025-05-07,Petrópolis,Extorsão,1.0,Norte,Dataset Original,,,
2025-05-07,Petrópolis,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-07,Restinga,Violência doméstica,1.0,Sul,Dataset Original,,,
2025-05-08,Farroupilha,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-08,Floresta,Ameaça,1.0,Centro,Dataset Original,,,
2025-05-08,Floresta,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-05-08,Praia de Belas,Furto de celular,1.0,Centro,Dataset Original,,,
2025-05-08,Santana,Furto de celular,1.0,Norte,Dataset Original,,,
2025-05-09,Centro Histórico,Sequestro,1.0,Centro,Dataset Original,,,
2025-05-09,Moinhos de Vento,Sequestro,1.0,Norte,Dataset Original,,,
2025-05-09,Mont Serrat,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-05-10,Bom Fim,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-05-10,Bom Fim,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-05-10,Partenon,Roubo a pedestre,1.0,Leste,Dataset Original,,,
2025-05-11,Bom Fim,Estelionato,1.0,Norte,Dataset Original,,,
2025-05-11,Floresta,Latrocínio,1.0,Centro,Dataset Original,,,
2025-05-11,Lomba do Pinheiro,Furto de veículo,1.0,Leste,Dataset Original,,,
2025-05-12,Centro Histórico,Furto de celular,1.0,Centro,Dataset Original,,,
2025-05-12,Farroupilha,Sequestro,1.0,Norte,Dataset Original,,,
2025-05-12,Bom Fim,Extorsão,1.0,Norte,Dataset Original,,,
2025-05-12,Menino Deus,Ameaça,1.0,Centro,Dataset Original,,,
2025-05-13,Moinhos de Vento,Extorsão,1.0,Norte,Dataset Original,,,
2025-05-13,Rio Branco,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-05-14,Lomba do Pinheiro,Extorsão,1.0,Leste,Dataset Original,,,
2025-05-14,Menino Deus,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-05-14,Sarandi,Estelionato,1.0,Norte,Dataset Original,,,
2025-05-14,Sarandi,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-05-15,Restinga,Extorsão,1.0,Sul,Dataset Original,,,
2025-05-16,Petrópolis,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-17,Centro Histórico,Furto qualificado,1.0,Centro,Dataset Original,,,
2025-05-17,Floresta,Extorsão,1.0,Centro,Dataset Original,,,
2025-05-17,Petrópolis,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-05-18,Mont Serrat,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-05-18,Sarandi,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-19,Lomba do Pinheiro,Roubo a estabelecimento,1.0,Leste,Dataset Original,,,
2025-05-19,Moinhos de Vento,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-20,Cidade Baixa,Estelionato,1.0,Centro,Dataset Original,,,
2025-05-20,Cidade Baixa,Sequestro,1.0,Centro,Dataset Original,,,
2025-05-21,Partenon,Furto qualificado,1.0,Leste,Dataset Original,,,
2025-05-21,Restinga,Estelionato,1.0,Sul,Dataset Original,,,
2025-05-21,Centro Histórico,Homicídio,1.0,Centro,Dataset Original,,,
2025-05-22,Restinga,Furto de celular,1.0,Sul,Dataset Original,,,
2025-05-23,Sarandi,Furto simples,1.0,Norte,Dataset Original,,,
2025-05-23,Praia de Belas,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-05-24,Moinhos de Vento,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-24,Restinga,Furto de celular,1.0,Sul,Dataset Original,,,
2025-05-25,Santana,Homicídio,1.0,Norte,Dataset Original,,,
2025-05-25,Bom Fim,Homicídio,1.0,Norte,Dataset Original,,,
2025-05-25,Floresta,Homicídio,1.0,Centro,Dataset Original,,,
2025-05-25,Moinhos de Vento,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-05-26,Praia de Belas,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-05-27,Farroupilha,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-05-27,Bom Fim,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-05-27,Farroupilha,Extorsão,1.0,Norte,Dataset Original,,,
2025-05-28,Menino Deus,Homicídio,1.0,Centro,Dataset Original,,,
2025-05-29,Cidade Baixa,Extorsão,1.0,Centro,Dataset Original,,,
2025-05-29,Menino Deus,Estelionato,1.0,Centro,Dataset Original,,,
2025-05-29,Moinhos de Vento,Latrocínio,1.0,Norte,Dataset Original,,,
2025-05-29,Sarandi,Furto simples,1.0,Norte,Dataset Original,,,
2025-05-30,Cidade Baixa,Extorsão,1.0,Centro,Dataset Original,,,
2025-05-30,Menino Deus,Sequestro,1.0,Centro,Dataset Original,,,
2025-05-30,Santana,Furto simples,1.0,Norte,Dataset Original,,,
2025-05-30,Santana,Latrocínio,1.0,Norte,Dataset Original,,,
2025-05-31,Cidade Baixa,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-06-01,Rio Branco,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-06-01,Mont Serrat,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-06-01,Lomba do Pinheiro,Furto de veículo,1.0,Leste,Dataset Original,,,
2025-06-01,Centro Histórico,Roubo de veículo,1.0,Centro,Dataset Original,,,
2025-06-01,Cidade Baixa,Roubo de veículo,1.0,Centro,Dataset Original,,,
2025-06-02,Bom Fim,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-06-02,Cidade Baixa,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-06-02,Floresta,Estelionato,1.0,Centro,Dataset Original,,,
2025-06-03,Menino Deus,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-06-04,Rio Branco,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-06-05,Bom Fim,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-06-05,Moinhos de Vento,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-06-05,Partenon,Roubo a pedestre,1.0,Leste,Dataset Original,,,
2025-06-05,Restinga,Roubo a estabelecimento,1.0,Sul,Dataset Original,,,
2025-06-06,Praia de Belas,Furto de celular,1.0,Centro,Dataset Original,,,
2025-06-06,Cidade Baixa,Violência doméstica,1.0,Centro,Dataset Original,,,
2025-06-06,Centro Histórico,Estelionato,1.0,Centro,Dataset Original,,,
2025-06-06,Partenon,Ameaça,1.0,Leste,Dataset Original,,,
2025-06-07,Centro Histórico,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-06-08,Centro Histórico,Roubo a estabelecimento,1.0,Centro,Dataset Original,,,
2025-06-08,Lomba do Pinheiro,Furto de veículo,1.0,Leste,Dataset Original,,,
2025-06-08,Partenon,Furto simples,1.0,Leste,Dataset Original,,,
2025-06-08,Partenon,Sequestro,1.0,Leste,Dataset Original,,,
2025-06-08,Sarandi,Latrocínio,1.0,Norte,Dataset Original,,,
2025-06-09,Lomba do Pinheiro,Roubo a pedestre,1.0,Leste,Dataset Original,,,
2025-06-09,Petrópolis,Roubo a estabelecimento,1.0,Norte,Dataset Original,,,
2025-06-09,Sarandi,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-06-10,Menino Deus,Ameaça,1.0,Centro,Dataset Original,,,
2025-06-10,Mont Serrat,Extorsão,1.0,Norte,Dataset Original,,,
2025-06-10,Praia de Belas,Violência doméstica,1.0,Centro,Dataset Original,,,
2025-06-11,Rio Branco,Latrocínio,1.0,Norte,Dataset Original,,,
2025-06-11,Centro Histórico,Sequestro,1.0,Centro,Dataset Original,,,
2025-06-11,Moinhos de Vento,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-06-11,Mont Serrat,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-06-12,Floresta,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-06-12,Mont Serrat,Extorsão,1.0,Norte,Dataset Original,,,
2025-06-13,Menino Deus,Furto de veículo,1.0,Centro,Dataset Original,,,
2025-06-14,Centro Histórico,Latrocínio,1.0,Centro,Dataset Original,,,
2025-06-14,Partenon,Latrocínio,1.0,Leste,Dataset Original,,,
2025-06-14,Partenon,Violência doméstica,1.0,Leste,Dataset Original,,,
2025-06-15,Bom Fim,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-06-15,Partenon,Furto qualificado,1.0,Leste,Dataset Original,,,
2025-06-15,Restinga,Lesão corporal,1.0,Sul,Dataset Original,,,
2025-06-16,Praia de Belas,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-06-16,Partenon,Lesão corporal,1.0,Leste,Dataset Original,,,
2025-06-16,Cidade Baixa,Homicídio,1.0,Centro,Dataset Original,,,
2025-06-16,Farroupilha,Ameaça,1.0,Norte,Dataset Original,,,
2025-06-16,Bom Fim,Roubo a estabelecimento,1.0,Norte,Dataset Original,,,
2025-06-17,Floresta,Roubo a estabelecimento,1.0,Centro,Dataset Original,,,
2025-06-18,Partenon,Latrocínio,1.0,Leste,Dataset Original,,,
2025-06-19,Rio Branco,Latrocínio,1.0,Norte,Dataset Original,,,
2025-06-19,Rio Branco,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-06-20,Bom Fim,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-06-20,Menino Deus,Roubo a estabelecimento,1.0,Centro,Dataset Original,,,
2025-06-20,Menino Deus,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-06-20,Moinhos de Vento,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-06-20,Petrópolis,Latrocínio,1.0,Norte,Dataset Original,,,
2025-06-21,Centro Histórico,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-06-21,Moinhos de Vento,Ameaça,1.0,Norte,Dataset Original,,,
2025-06-22,Praia de Belas,Sequestro,1.0,Centro,Dataset Original,,,
2025-06-22,Santana,Extorsão,1.0,Norte,Dataset Original,,,
2025-06-22,Moinhos de Vento,Ameaça,1.0,Norte,Dataset Original,,,
2025-06-22,Petrópolis,Extorsão,1.0,Norte,Dataset Original,,,
2025-06-22,Restinga,Furto qualificado,1.0,Sul,Dataset Original,,,
2025-06-23,Petrópolis,Furto de celular,1.0,Norte,Dataset Original,,,
2025-06-23,Praia de Belas,Homicídio,1.0,Centro,Dataset Original,,,
2025-06-24,Moinhos de Vento,Furto qualificado,1.0,Norte,Dataset Original,,,
2025-06-24,Partenon,Lesão corporal,1.0,Leste,Dataset Original,,,
2025-06-24,Partenon,Sequestro,1.0,Leste,Dataset Original,,,
2025-06-24,Petrópolis,Latrocínio,1.0,Norte,Dataset Original,,,
2025-06-25,Farroupilha,Estelionato,1.0,Norte,Dataset Original,,,
2025-06-25,Farroupilha,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-06-25,Partenon,Estelionato,1.0,Leste,Dataset Original,,,
2025-06-25,Sarandi,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-06-25,Sarandi,Furto simples,1.0,Norte,Dataset Original,,,
2025-06-26,Moinhos de Vento,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-06-27,Sarandi,Estelionato,1.0,Norte,Dataset Original,,,
2025-06-27,Partenon,Sequestro,1.0,Leste,Dataset Original,,,
2025-06-27,Cidade Baixa,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-06-27,Moinhos de Vento,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-06-28,Centro Histórico,Furto simples,1.0,Centro,Dataset Original,,,
2025-06-28,Cidade Baixa,Ameaça,1.0,Centro,Dataset Original,,,
2025-06-28,Rio Branco,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-06-28,Bom Fim,Estelionato,1.0,Norte,Dataset Original,,,
2025-06-29,Farroupilha,Sequestro,1.0,Norte,Dataset Original,,,
2025-06-29,Lomba do Pinheiro,Furto simples,1.0,Leste,Dataset Original,,,
2025-06-29,Santana,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-06-30,Petrópolis,Homicídio,1.0,Norte,Dataset Original,,,
2025-06-30,Praia de Belas,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-06-30,Restinga,Roubo a estabelecimento,1.0,Sul,Dataset Original,,,
2025-06-30,Rio Branco,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-06-30,Sarandi,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-07-01,Restinga,Homicídio,1.0,Sul,Dataset Original,,,
2025-07-01,Praia de Belas,Ameaça,1.0,Centro,Dataset Original,,,
2025-07-01,Petrópolis,Sequestro,1.0,Norte,Dataset Original,,,
2025-07-01,Centro Histórico,Latrocínio,1.0,Centro,Dataset Original,,,
2025-07-01,Partenon,Furto de celular,1.0,Leste,Dataset Original,,,
2025-07-02,Petrópolis,Estelionato,1.0,Norte,Dataset Original,,,
2025-07-03,Praia de Belas,Furto de celular,1.0,Centro,Dataset Original,,,
2025-07-03,Rio Branco,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-07-04,Sarandi,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-07-04,Sarandi,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-07-05,Centro Histórico,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-07-05,Mont Serrat,Furto de veículo,1.0,Norte,Dataset Original,,,
2025-07-05,Restinga,Estelionato,1.0,Sul,Dataset Original,,,
2025-07-06,Farroupilha,Homicídio,1.0,Norte,Dataset Original,,,
2025-07-06,Petrópolis,Ameaça,1.0,Norte,Dataset Original,,,
2025-07-06,Restinga,Homicídio,1.0,Sul,Dataset Original,,,
2025-07-07,Praia de Belas,Extorsão,1.0,Centro,Dataset Original,,,
2025-07-08,Petrópolis,Latrocínio,1.0,Norte,Dataset Original,,,
2025-07-08,Centro Histórico,Furto de celular,1.0,Centro,Dataset Original,,,
2025-07-08,Rio Branco,Ameaça,1.0,Norte,Dataset Original,,,
2025-07-09,Farroupilha,Extorsão,1.0,Norte,Dataset Original,,,
2025-07-09,Farroupilha,Tráfico de drogas,1.0,Norte,Dataset Original,,,
2025-07-10,Mont Serrat,Sequestro,1.0,Norte,Dataset Original,,,
2025-07-10,Partenon,Furto simples,1.0,Leste,Dataset Original,,,
2025-07-10,Restinga,Furto de celular,1.0,Sul,Dataset Original,,,
2025-07-10,Restinga,Sequestro,1.0,Sul,Dataset Original,,,
2025-07-10,Sarandi,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-07-11,Menino Deus,Furto simples,1.0,Centro,Dataset Original,,,
2025-07-11,Menino Deus,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-07-12,Cidade Baixa,Lesão corporal,1.0,Centro,Dataset Original,,,
2025-07-12,Moinhos de Vento,Estelionato,1.0,Norte,Dataset Original,,,
2025-07-13,Partenon,Tráfico de drogas,1.0,Leste,Dataset Original,,,
2025-07-14,Menino Deus,Furto qualificado,1.0,Centro,Dataset Original,,,
2025-07-15,Restinga,Roubo a pedestre,1.0,Sul,Dataset Original,,,
2025-07-15,Praia de Belas,Tráfico de drogas,1.0,Centro,Dataset Original,,,
2025-07-15,Lomba do Pinheiro,Ameaça,1.0,Leste,Dataset Original,,,
2025-07-15,Mont Serrat,Lesão corporal,1.0,Norte,Dataset Original,,,
2025-07-16,Centro Histórico,Roubo a pedestre,1.0,Centro,Dataset Original,,,
2025-07-16,Floresta,Furto de veículo,1.0,Centro,Dataset Original,,,
2025-07-16,Menino Deus,Violência doméstica,1.0,Centro,Dataset Original,,,
2025-07-17,Cidade Baixa,Roubo de veículo,1.0,Centro,Dataset Original,,,
2025-07-17,Farroupilha,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-07-18,Farroupilha,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-07-18,Partenon,Violência doméstica,1.0,Leste,Dataset Original,,,
2025-07-18,Rio Branco,Homicídio,1.0,Norte,Dataset Original,,,
2025-07-18,Rio Branco,Violência doméstica,1.0,Norte,Dataset Original,,,
2025-07-19,Centro Histórico,Latrocínio,1.0,Centro,Dataset Original,,,
2025-07-19,Praia de Belas,Roubo de veículo,1.0,Centro,Dataset Original,,,
2025-07-20,Restinga,Furto qualificado,1.0,Sul,Dataset Original,,,
2025-07-20,Moinhos de Vento,Ameaça,1.0,Norte,Dataset Original,,,
2025-07-21,Partenon,Roubo de veículo,1.0,Leste,Dataset Original,,,
2025-07-21,Bom Fim,Roubo a pedestre,1.0,Norte,Dataset Original,,,
2025-07-21,Lomba do Pinheiro,Violência doméstica,1.0,Leste,Dataset Original,,,
2025-07-22,Bom Fim,Ameaça,1.0,Norte,Dataset Original,,,
2025-07-22,Farroupilha,Ameaça,1.0,Norte,Dataset Original,,,
2025-07-22,Moinhos de Vento,Roubo a estabelecimento,1.0,Norte,Dataset Original,,,
2025-07-22,Mont Serrat,Sequestro,1.0,Norte,Dataset Original,,,
2025-07-22,Sarandi,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-07-23,Farroupilha,Extorsão,1.0,Norte,Dataset Original,,,
2025-07-23,Petrópolis,Roubo de veículo,1.0,Norte,Dataset Original,,,
2025-07-24,Partenon,Roubo de veículo,1.0,Leste,Dataset Original,,,
2025-07-25,Floresta,Ameaça,1.0,Centro,Dataset Original,,,
2025-07-25,Floresta,Estelionato,1.0,Centro,Dataset Original,,,
